"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
257289900,1501098543,42018950,12585516,1997,0,511,0,0,"LERO","",0,0,0,0,0,0,"",
211545400,1501098602,32176045,5713482,3600,0,511,0,0,"DLRG KIEK UT","DF2063",51,6,5,2,2,0,"",
241271000,1501098794,30423130,456980,2300,107,233,0,9262948,"MATHRAKI","SVBU5",80,127,29,5,20,70,"FALMOUTH",514816
520377378,1501097276,23074240,73120880,340,100,35,0,8914934,"FAN KE","3D90E",70,80,18,10,8,75,"BAYUQUAN",502144
356459000,1501098642,30756959,2615009,3287,0,511,5,8709133,"CITY OF ANTWERP","3FRY8",70,24,159,15,15,74,"ANTWERP",646272
258544000,1501098778,40144550,8160640,0,0,511,0,0,"EDVIN OLAI","LK9908",30,3,10,3,3,0,"",
357254000,1501098538,27095500,21937296,3365,0,164,1,9719343,"TS CHALLENGE","3FKU5",70,154,28,12,18,70,"RU KZP",491870
235095774,1501098471,32064756,-1804578,3509,0,335,5,0,"NJORD KITTIWAKE","2GAL7",56,18,3,4,4,18,"LIV>BURBOBANK >LIV",511114
563018490,1501098694,776371,62253551,2199,3,511,0,0,"MV PHYLLIS","",0,15,15,3,3,0,"",0
413989786,1501098691,18906125,72767931,2989,0,511,0,0,"TAI LUN YOU 896","0000000",80,43,10,6,5,0,"",
244830776,1501098792,31190297,3273870,2034,13,511,3,0,"REGINA FLUMINUM 2","PH8246",60,20,24,12,2,13,"VLAAICITY",1596
338215189,1501098790,29153550,-73803960,780,86,511,5,0,"PATRIOT","",37,8,10,4,2,0,"",1596
413305130,1501098536,23407392,70668464,0,1,511,0,0,"HAI YI 4","0000000",70,48,15,5,6,0,"",
316033407,1501098732,28537860,-31623700,510,0,214,5,9787223,"NEWFOUNDLAND VICTOR","VCAO",30,38,42,8,9,80,"FISHING GROUNDS",136064
311024800,1501098800,-1570630,-26622380,3550,58,0,0,9493676,"HEROIC STRIKER","C6XX4",70,166,24,13,19,69,"MUCURIPE",512388
244780674,1501098666,31905422,3250075,703,0,511,0,0,"GOTCHA","PB6587",36,6,3,2,1,0,"",
219435000,1501098712,33282567,6323137,1256,0,511,5,9274848,"FREESIA  SEAWAYS","OWKQ2",79,80,150,13,14,57,"DK ODE",495744
211505460,1501098790,30938213,4341449,3080,0,511,14,0,"KRAICHGAU 3","DA5608",80,74,12,6,4,0,"-",84892
563928000,1501098079,656800,62333738,3474,0,182,0,9550864,"MARITIME   MESRA","9V7484",52,12,30,7,6,31,"BATAM INDONESIA",513472
235080614,1501098708,28381694,-1276839,3277,0,71,5,9497177,"EMILIE BULKER","2DNX6",70,157,23,21,7,94,"FR MTX",508160
314432000,1501098810,25769427,3966181,753,97,76,0,9125700,"OSLO","8PAL9",70,0,0,0,0,59,"ITPIO",514944
566314000,1501098776,736675,62156335,3170,1,32,1,9524786,"MT OCEAN EAGLE","9V3344",80,93,26,10,10,50,"WOPL SINGAPORE",512896
273338940,1501098798,35906764,18297842,3600,0,302,0,0,"OT-2429/S-209","OT2429",99,114,53,7,7,4,"S.PETERBURG",514432
235054864,1501098764,31483931,1050959,2564,0,511,0,0,"WINDCAT5","MRVG4",5,7,9,3,3,18,"LOWESTOFT-GABBARD",40960
375292000,1501097283,18930760,19329750,3165,80,317,0,9535436,"SANGHRAJKA-4","J8B5062",80,50,14,3,9,38,"SUEZ",504576
605046150,1501098655,22602919,365972,149,221,13,0,9265419,"TASSILI II","7TDN",60,18,129,9,15,63,"BARCELONE",514496
352557000,1501098254,19171216,72187297,569,0,247,5,9443815,"FEDERAL SW","3FGO5",70,194,31,20,12,90,"JIANGYIN",510784
232111000,1501098794,23597742,-5851361,4,83,8,0,1001130,"CAPELLA C","GFVB",37,23,37,4,6,40,"BREST",440320
366207630,1501098762,28678600,-75040003,220,27,511,15,0,"MISS SUE","WSA3739",30,0,0,0,0,0,"",0
577249000,1501098639,28064590,19166620,3446,0,2,1,8511938,"ALTIUS","YJTU4",70,55,18,6,6,116,"DNEPRO BUGSKY UKRAIN",512862
246608000,1501098800,31096260,2417910,2799,0,511,0,0,"ANTOINETTE","PBUA",51,13,5,3,3,10,"STELLENDAM",851451
366973370,1501098806,29113781,-73533941,1359,1,511,0,0,"SIOUX ARROW","WAG6168",53,0,0,0,0,0,"",1596
413109102,1501098457,15585874,71674592,1230,0,511,0,0,"0","0",37,0,0,0,0,0,"",0
205206490,1501098809,30655894,2211519,3513,0,511,0,0,"TUNICA","OT2064",79,67,13,4,4,0,"",67610
273318460,1501098418,35805755,17056897,3018,0,511,0,0,"BELUGA","UHIU",52,11,14,5,4,0,"",
413053000,1501098774,27272500,7346400,400,0,121,5,9234343,"XIN TIAN JIN","BPAQ",71,187,93,30,10,94,"MALAMOCCO",512832
309373000,1501097789,19155600,72137100,1500,0,264,5,8918239,"SWIFT ARROW","C6NI7",70,0,0,0,0,81,"JIANGYIN",443200
366832740,1501098723,24384669,-44477524,1590,0,356,5,9263289,"CHRISTIAN REINAUER","WDA6472",57,148,27,6,6,64,"US HVN > US NY",511134
219001684,1501098710,33621954,7569567,1368,0,511,0,0,"ANTARES","OWVC",30,24,3,3,2,0,"",
413905604,1501098715,13856145,68044964,1484,0,148,0,0,"YUEDONGGUANGONG0086","",70,29,11,11,5,0,"",
219006382,1501098803,33293726,4893407,3059,32,307,15,0,"MALLEMUKKEN","OWIG",30,22,0,6,0,0,"",1596
367774050,1501098801,15672251,-48072057,3377,0,511,0,0,"CANDICE EILEEN","",0,0,0,0,0,0,"",
538004580,1501098655,23979640,71894020,2728,0,511,5,9227285,"DOUKATO","V7XV4",79,211,45,19,13,0,"",67584
412372130,1501098417,18392484,73210031,612,0,511,5,0,"JI HAI YANG SHAN","BPEA",70,81,18,9,7,47,"YANG SHAN",332367
477541900,1501098776,23935798,71926622,1153,1,215,1,9338307,"FPMC CONTAINER 8","VRFL8",70,137,11,12,11,60,"QINHUANGDAO",503808
244690029,1501098798,31506723,3633679,0,0,511,0,0,"LASTAGE","PF2486",79,45,10,4,4,3,"OERAL",334848
235108492,1501098639,32007556,-1781158,0,0,16,5,9751781,"NJORD ODIN","2ICD7",40,20,6,6,3,20,"LIVERPO0L:",511104
413556640,1501098785,19201552,72409072,2631,99,265,0,0,"YU   ZHU    666","WU",90,90,24,14,14,56,"YANGZHOU",503040
259759000,1501098777,30886651,889691,2720,85,271,0,7431698,"IDUNA","LAZB4",80,73,9,8,6,49,"GB TIL",513502
249066000,1501098798,42396373,11907459,623,105,69,0,9064891,"WILSON HARRIER","9HJP9",70,73,18,7,7,40,"MURMANSK",516544
265509180,1501098798,38907804,13340882,1380,60,118,3,8010673,"BALTICA","SJOY",90,38,19,6,6,40,"SEA SURVEY",1596
636092637,1501098718,23195096,-5646295,1732,0,10,1,9225433,"AS VEGA","D5IM3",79,176,18,13,15,87,"LISBON ANCHORAGE",510784
367733090,1501098744,27364460,-73595334,2150,0,511,5,0,"HA","WDI7878",37,0,0,0,0,0,"COLUMBIA RIVER",1596
235032079,1501098732,31484877,1031497,2892,0,511,0,0,"WINDCAT 4","MLAD6",0,7,8,3,3,14,"RAMSGATE",291328
244670925,1501098790,31268349,3721422,927,64,511,0,0,"GECA","PH4769",79,39,0,2,3,25,"HARDENBERG",496388
563028940,1501098297,776067,62224885,2590,0,511,0,0,"SRC-2","",0,0,0,0,0,0,"",
413406970,1501098556,14003193,69975298,1927,0,117,1,0,"DA DONG FANG 8","BKXK3",80,0,0,0,0,56,"JIE YANG",510400
257788890,1501098716,34872471,4790108,476,0,511,0,0,"S/Y CLARA","",0,0,0,0,0,0,"",
247064500,1501098803,27288598,7437889,2266,76,511,0,0,"JOLLY ROGER 2","IZJN",0,17,7,2,4,255,"",1596
316001249,1501098566,29654077,-74023560,2695,197,269,0,7411155,"QUEEN OF COQUITLAM","CZ8058",60,25,114,4,25,52,"N",68800
730010001,1501098807,25414173,-42619442,2245,1,511,0,1,"A.R.C.GLORIA","5KMT",36,57,19,6,6,46,"BOSTON-USA",512448
209042000,1501098803,23735640,1581250,340,0,236,5,9349772,"DIMONIOS","5BTW4",60,40,148,10,15,62,"PALMA DE MALLORCA",513152
412876000,1501098364,13384434,68492556,3326,0,511,5,9080467,"LIAN GANG HU","BXBV",40,12,28,2,8,12,"LHS/HK",514688
636092253,1501098654,30760806,2616658,2875,0,125,5,9459967,"YULIA","A8ZJ3",70,157,28,12,11,105,"ANTWERP",510848
412401350,1501098217,17994704,73281431,1722,0,511,5,0,"ZHOU HAI YOU  66","BKUB4",80,94,20,9,7,45,"ZHOU SHAN",402378
636092677,1501098381,28363139,-73465815,1296,2,37,1,9682930,"SILVERGATE","D5KL9",70,192,32,11,21,71,"TACOMA-USA",512384
636092199,1501098378,18363588,73251540,1260,0,126,5,9444730,"SANTA CATARINA","A8YJ9",79,229,71,21,21,124,"CNYAN>KRPUS",516928
227318380,1501098800,30634198,1261228,2564,32,511,7,0,"F\V MANOOTCHE","FG8312",30,10,5,2,3,30,"DUNKERQUE",1596
538071133,1501098556,15658051,-48098365,3600,0,511,0,0,"M/Y ANDIAMO","",0,0,0,0,0,0,"",
235086341,1501098731,31026726,-3024855,324,0,511,0,0,"CORENTINE","MARN2",30,12,7,4,2,0,"",0
244750309,1501098802,31446811,2875104,0,0,511,0,0,"ARUBA","PB8438",80,103,7,4,8,1,"ANTWERPEN",269634
273374520,1501098763,27192361,21927569,2459,77,511,0,8725565,"EYSK","UBMM7",60,30,10,10,10,28,"KERCH KAVKAZ",1596
314423000,1501098643,30873025,4050009,2250,0,44,5,9060675,"WILSON ELBE","8PAK7",70,66,16,10,1,28,"DUISBURG",510528
273420420,1501098800,27205322,22002581,1257,0,511,0,0,"ROMANTIK","",53,15,6,4,2,0,"PORT KAVKAZ",705152
412686868,1501098749,14936337,71457375,477,47,47,0,0,"JISHENG68","0",70,25,15,4,3,59,"JIANGYIN BRKING YRD",115840
257954000,1501098804,35434523,3037735,970,103,104,0,9616163,"OCEAN RESPONSE","LCSF",51,28,47,4,14,58,"DUSAVIK",514049
244820165,1501097934,26156580,-3393540,480,1,48,1,9638783,"ARKLOW BEACH","PCVD",70,104,15,7,8,43,"FOR ORDERS",510848
250101800,1501098482,30989690,-5942540,820,0,511,15,0,"JOHN  B","EI7280",30,22,0,0,8,40,"FISHING GROUNDS",1596
279202595,1501098800,26998044,12184465,2473,40,511,0,0,"KARIN VII+4BARZE","YT2595",79,6,27,2,6,3,"1265 KM .",330304
247222300,1501098732,22929200,9146500,1550,0,511,5,6800426,"GREEN LIPARI","ISMC",79,42,30,10,4,30,"MILAZZO",512960
373140000,1501098761,27934221,18661995,0,0,244,1,9598725,"PERIDOT","3EYN6",70,160,29,8,24,68,"YUZHNYY UKRAINE",506910
211298680,1501098442,32114434,4888286,1140,0,273,5,8417247,"WANGEROOGE","DCRL",60,9,36,5,5,12,"HARLE WOOGE HARLE",502720
273451080,1501098749,36737595,17290468,1648,0,185,0,8898477,"AKBUZAT","UFAP",0,0,0,0,0,26,"IMATRA",512512
636012795,1501098799,727740,62341000,660,77,60,0,9319155,"YM INCEPTION","A8HX2",70,131,41,18,9,89,"PASIR GUDANG",514496
636017862,1501098695,16681400,-8339500,350,90,33,0,9437634,"SEFERIS","D5NB2",70,97,23,10,7,64,"BANJUL",480576
219754000,1501098663,34962135,6392445,1649,19,161,7,0,"ULLA LINDBLAD","OXAL",30,22,4,3,3,0,"",1596
366948820,1501098294,20643101,-71815952,3361,0,511,0,0,"M/Y BESO","WDB7855",37,6,6,3,2,0,"",
224009730,1501097954,23246101,851202,1799,199,511,0,0,"MENORCA EXPRESS","EART",60,6,18,1,5,18,"IBZ -FORM-IBZ",1596
368347000,1501098799,19634230,-70336248,3600,0,511,0,0,"VAGABOND","WDD7520",60,0,0,0,0,0,"",1596
413834676,1501097768,18970392,72750840,1337,0,511,0,0,"HAIXUN06862","",0,0,0,0,0,155,"",0
244630169,1501098806,31186500,2413410,2085,1,511,0,0,"TRANSFERIUM","PE7525",79,87,10,7,3,30,"ROTTERDAM",493568
413479450,1501098665,13853697,68060800,2498,0,249,0,0,"SUIGANG2002","0000000",70,4,58,9,6,48,"",0
413002303,1501098408,22847010,72241100,2875,92,287,0,0,"2699","",31,15,8,3,2,0,"",0
244820613,1501098789,31422633,2933027,3600,0,511,1,0,"FLEUR","PF5286",69,1,7,1,2,5,"",1596
367616680,1501098499,28577554,-73403264,862,0,511,0,0,"GRAND ADVENTURE","WDH4338",37,7,11,4,1,20,"",560399
538006356,1501098657,30856442,1551648,3439,0,211,1,9722584,"STI GRACE","V7MH6",80,209,47,23,20,115,"AMTWERP",513024
367138360,1501098779,18064764,-55974304,2486,0,511,5,9397377,"ENERGY ZEUS","WDD3941",52,10,20,6,4,40,"LAKE CHARLES",1596
258139380,1501098644,35716003,6409437,2567,0,511,0,0,"OLIV","LI6654",97,0,0,0,0,0,"",
265512050,1501098724,35870955,12822267,0,0,511,0,0,"VILLOU","8SY9861",37,15,0,3,1,0,"",
235003825,1501098794,33710438,-1589413,939,29,81,15,0,"MFV ENDURANCE KY77","2FQC",30,10,5,3,2,0,"BUM ISLAND",1596
636014595,1501098642,-14449880,-27805320,2660,2,178,1,9490715,"ILIANA","A8VE8",70,160,29,22,10,70,"SANTOS",498496
338131743,1501098061,29164727,-73715200,177,47,511,0,0,"KALLISTO","",0,0,0,0,0,0,"",
319040000,1501098619,22604770,9565604,2163,116,217,0,8115734,"GLOBAL","ZCXX9",37,3,64,7,7,32,"IT GAL",506718
538004604,1501098562,20822576,81178125,1526,1,262,5,9615066,"PACIFIC NOBLE","V7XY9",79,146,24,17,10,98,"      JP UKB",502016
316027599,1501098738,30058137,-75014279,2993,0,511,0,0,"ESPERANZA","",37,12,12,3,3,0,"",
503575300,1501098806,-16467546,91861952,3600,0,511,0,0,"KURILPA","11930QE",60,8,16,3,4,0,"",
538003345,1501098723,23556628,-45943009,3532,0,347,5,9117624,"OLUJA","V7QE8",70,160,28,17,13,82,"BALTIMORE",502080
244690298,1501098802,31134808,2565144,2950,0,511,0,0,"GRAAFSTROOM","PD8873",70,98,10,6,5,0,"ROTTERDAM",476062
245215000,1501098512,32044781,8760277,2902,0,285,0,9421623,"FRISIAN RIVER","PHJH",70,75,12,5,7,40,"SZCZECIN",511360
495270931,1501097652,15661644,-48073378,2655,49,511,15,0,"PILOTN0,4","WDA5463",0,0,0,0,0,0,"",1596
244726000,1501098177,17849073,-57103519,2353,0,237,5,9420849,"DYNAMOGRACHT","PBSX",70,140,17,15,8,73,"HOUSTON",510208
240517000,1501098769,27366820,8267230,3580,0,247,5,9348479,"AEGEAN MYTH","SXIQ",89,208,41,17,27,113,"TRIESTE,ITALY",509396
477117300,1501098787,5657425,-47981466,537,3,253,1,9591533,"SHANDONG HAI YAO","VRNC6",70,194,31,12,20,120,"CRISTOBAL",509184
636091888,1501098727,19261648,-48670162,1320,0,133,5,9415246,"TRUDY","A8UE2",70,145,40,18,5,62,"SAVANNAH",490624
366739920,1501098808,25405132,-42586033,3583,0,178,0,7729514,"AUSTIN REINAUER","WCX8055",57,10,23,3,6,67,"US BOS",512862
338000934,1501098591,22720129,-73497328,1040,0,511,0,0,"GRAND CRU","",37,5,7,2,2,12,"",548254
620330000,1501098492,20708735,19635181,2705,78,272,0,9053830,"RUKIA IV","D6A2330",79,91,15,5,13,66,"AVIERO",535808
572891210,1501097165,753840,62173081,699,0,511,0,0,"DIONE","",0,0,0,0,0,0,"",
273354680,1501098764,27059955,21947581,3099,1,189,5,9645059,"VF TANKER-16","UDML",80,127,14,15,2,37,"KAVKAZ",513024
431005138,1501098804,20801320,81228580,1686,1,45,0,9701580,"MIKASA","JD3633",80,51,13,2,8,40,">JP AMX",490549
246623000,1501098803,31625862,3188014,1914,72,201,15,0,"BRU 40","PBUV",0,37,2,6,4,0,"",1596
258220650,1501098743,35498726,3241566,2339,1,511,0,0,"KAMA","",0,0,0,0,0,0,"",
367644570,1501098396,15671182,-48072065,2920,0,511,0,0,"LADY LORENA","WDH7078",37,15,5,3,3,0,"",
244650754,1501098792,30683617,2268945,806,0,511,0,0,"CASTOR","PB4189",80,120,16,7,6,15,"VLISSINGEN",497024
367608840,1501098431,24319686,-44259583,2539,67,251,0,8424202,"CHARLES A","WDH3586",32,0,0,0,0,30,"NORFOLK VA",449216
413827603,1501098620,18894870,72829340,2763,0,511,0,1467798,"GUOSENGXUANANG","YYYY5S",70,121,18,12,12,49,"YUE YANG",462330
372049000,1501098800,24153992,73256742,616,0,179,5,9343522,"ASHIYA  STAR","3EIA4",70,162,26,19,13,72,"BAYUQUAN",512000
244770449,1501098763,31026209,3029666,1092,0,511,0,0,"BERGSCHE MAAS 12","PG8995",69,23,19,2,13,2,"OVERKANT",1596
413556750,1501097076,19168177,72073452,2704,0,220,1,0,"YUN HAI 351","BUOA",71,121,21,18,5,72,"JIANG YIN",512512
412763520,1501097048,18743058,72893160,1614,67,511,0,0,"JIAJI001","",70,6,49,6,7,0,"",0
538005613,1501098763,30769219,2610224,2551,0,271,5,9271511,"FEDERAL DANUBE","V7FL6",79,178,22,8,16,69,"ANTWERP",504798
316032858,1501098659,29047526,-74038628,293,275,511,0,0,"SALISH SEA DREAM","",67,0,0,0,0,0,"",
265608400,1501098653,35587011,10877417,0,0,511,0,0,"LEIF","SGTU",31,17,5,2,4,0,"",
244030605,1501098701,28552893,-1815140,1634,0,511,0,0,"SHEARWATER","PE4753",36,12,0,3,1,0,"",
235070867,1501098716,30475725,-619732,960,0,511,0,0,"FREEWILL","2BYC9",37,8,2,2,1,0,"",
367513130,1501098734,27654315,-73759351,2858,1,511,5,0,"CHINOOK","WDG2195",52,9,15,3,4,21,"ASTORIA OPS",1596
243070417,1501098701,28509632,11428312,268,0,511,0,0,"SAILOR","HGDQ",69,24,15,6,1,13,"BUD JASZAI 6",247272
220387000,1501098783,32444310,4999171,1112,72,116,0,8709767,"DAN FIGHTER","OVUE2",79,57,8,6,5,23,"DEHAM",515028
367627480,1501098548,29111367,-73573443,1669,0,511,0,0,"HONEY BADGER","WDH5389",37,3,6,3,3,0,"",
413328850,1501098668,21226880,71743952,3056,0,511,1,0,"RIGANGBO6","",33,45,15,5,10,20,"",0
205384890,1501098802,30856312,4042731,889,0,511,0,0,"BEN-GUS","OT3848",99,95,15,4,5,0,"HERNE",0
258045500,1501098618,35396373,5914072,3490,0,511,0,0,"PORSGRUNN RODE KORS","LF5067",51,4,4,2,2,0,"",
244750219,1501098635,31027378,2904949,0,0,511,0,0,"JOVITA","PD3903",79,67,10,4,3,1,"",1596
538007105,1501098576,-14440871,-27806949,2995,2,207,1,9707687,"GH SEABIRD","V7WR6",79,176,24,11,22,74,"SANTOS",496960
247182500,1501098768,26596070,22524970,2790,37,308,2,9301885,"MARIA M","IBSK",80,142,34,22,9,75,"NOVOROSSIYSK",510592
367144000,1501098756,27339260,-73629070,1617,0,308,5,7320095,"COLUMBIA","WYR2092",69,29,98,19,7,53,"PORTLAND",411648
367690450,1501098217,28052545,-55256335,2376,0,511,5,8980907,"HURON","WDI3646",52,11,22,2,8,57,"DULUTH",811648
219104000,1501098535,33199092,6677544,3559,0,336,5,0,"HDMS PETER WILLEMOES","OVVB",35,39,100,7,13,64,"",0
413854949,1501098448,18816844,73032792,0,0,480,0,0,"YA QING 8","YYYY",70,10,60,8,10,23,"CHANG XING",801536
204237000,1501098768,23966744,-5604177,1785,76,511,15,0,"-PEREIRA E MOCA","CUCR7",30,10,11,4,3,0,"-",1596
227011530,1501098472,27695955,-733437,798,0,511,0,0,"ROCHEBONNE","FGD 409",52,4,6,2,2,0,"",
431000336,1501098809,21290634,83878822,1777,0,48,0,9482380,"YUHO MARU NO.3","JD2491",80,53,12,5,5,33," JP KWS K1",514176
244660210,1501098533,31204116,3063067,2059,0,511,15,0,"RAAMGRACHT","PF2338",70,51,9,4,3,12,"",1596
235039652,1501098548,30476914,196649,0,0,511,0,0,"BEACHY HEAD","MPKT7",30,10,2,3,2,0,"",
373447000,1501098663,22594762,72907741,3495,1,264,1,9562154,"HAI PENG","3FLQ9",70,85,14,8,9,41,">CN YNT",512960
229969000,1501098517,27670800,-73788000,2390,1,135,1,9665700,"ID PIONEER","9HA3761",70,152,28,18,12,65,"LONGVIEW",505182
266160000,1501097133,34124433,7237248,2407,23,231,7,0,"VG29 CHRISTINA","SLWH",30,13,4,2,5,30,"FISHING GROUNDS",0
205203390,1501098659,30805751,2581638,3360,0,350,5,6504163,"TUG 92","OT2033",52,10,18,5,4,0,"ANTWERP",377547
566325000,1501098762,731894,62241072,1407,0,269,1,9594200," MMA CORAL","9V9448",31,20,50,10,10,48,"SG PEBGA",494912
413445560,1501098198,18211962,73714417,1894,105,196,0,9646479,"ZHOU HAI YOU 78","BKNM6",80,100,26,9,11,52,"PAN JING",500544
413965754,1501098535,18810657,72867124,0,0,511,0,0,"HU HUAN YUN HUO 5013","5013",70,6,43,7,3,0,"",
226000940,1501098809,30752911,2648899,0,0,511,15,0,"ATLAS","FM4422",79,0,0,0,0,0,"",1596
538005511,1501098555,19047392,19196837,3153,125,313,0,9696709,"STI WINNIE","V7EP8",80,216,40,22,21,132,"PORT SUEZ",501952
210894000,1501098807,32828982,-3445190,3480,0,283,1,9148257,"JOLANTA","5BAY2",79,90,8,12,3,59,"KILROOT",516446
235098384,1501098729,31991885,-1955983,2156,0,332,5,0,"TIA ELIZABETH TTL 14","2GLJ2",60,14,6,5,3,20,"MOSTYN-GYM-MOSTYN",513152
273366190,1501098800,35981499,18200969,3424,63,511,0,0,"SIESTA","",0,0,0,0,0,0,"",
414302000,1501097865,17968797,73098218,1855,0,296,5,9467093,"ZE LONG","BICM9",70,161,29,21,11,129,"BEI LUN",513054
273211500,1501098746,41838475,18033621,3600,0,511,5,8924549,"NIKOLSKIY","UIVO",30,24,30,8,2,50,"KIRKENES:NOR",741760
412050260,1501098581,14012050,70024450,2790,0,269,5,0,"HAI XUN 0920","BTVT",55,20,40,5,5,35,"SHANTOU",471680
244780740,1501098803,31350069,2740926,0,0,511,15,0,"ANNIE","PH4346",79,5,8,2,2,0,"",1596
413557000,1501098519,17994862,73197753,294,0,321,1,9536351,"HONGDAHAI10","BLAH6",80,110,24,4,16,48,"ZHOU SHAN",512768
205370390,1501098800,30741510,2668390,0,0,511,0,0,"CONTESSA","OT3703",79,54,3,4,4,1,"NVT",586496
413983708,1501098781,19171056,72089144,0,0,11,0,0,"AN SHUN 6988","",70,10,39,4,5,0,"SHANGHAI",1596
244336000,1501098775,23211832,-5556044,2696,134,267,0,9198654,"DANIEL K","PBIR",70,80,10,5,10,40,"ES SCI",516864
338218148,1501098374,22675662,-73365167,1968,1,511,0,0,"EVOLUTION","",37,13,7,2,4,15,"SAN FRANCISCO",572544
235098997,1501098703,33071900,-897403,507,0,511,0,0,"ELVIN","2GNQ8",37,0,0,0,0,0,"",
316023651,1501098691,35349400,-1814200,2810,1,259,5,9557446,"ATLANTIC KESTREL","XJBE",52,22,63,5,17,75,"MONTROSE",510208
229432000,1501098709,20000900,19831280,1100,126,110,0,9322097,"SICHEM MANILA","9HA3324",80,101,28,13,7,53,"OPL PORT SAID",514432
564126000,1501098492,36021979,17642898,1580,0,62,1,9674816,"ALAM SINAR","9V2204",70,156,21,17,12,64,"ST PETERSBURG",513152
367787770,1501098765,27371748,-73682755,328,0,511,0,0,"CLEAN RIVERS 1","",0,0,0,0,0,0,"",
636015611,1501098454,-22105701,104867780,1972,0,229,5,9459125,"SOFRANA SURVILLE","D5BV4",70,129,17,14,9,64,"NZ AKL",512448
650126000,1501098168,-17931270,18596230,2938,0,262,0,9413133,"BRONAGH J","C9N2784",0,8,67,4,24,0,"",1596
538003218,1501098810,-16309684,91987715,2162,114,216,0,9359557,"GAS DEFIANCE","V7PF3",0,83,17,5,13,49,"BRISBANE/AU",514078
279202600,1501098357,27106539,11991280,2639,0,511,0,0,"KLISA II","YT2600",33,7,50,6,3,13,"SREMSKI KARLOVCI",217623
367477480,1501098710,30553798,-76418664,3600,0,511,0,0,"SEA EAGLE","WDF6753",37,10,10,3,2,0,"",
636018035,1501098788,31304280,2216760,2884,2,511,0,9399753,"SONGA ANTOFAGASTA","A8OU5",79,208,16,15,16,91,"NLRTM ANCHORAGE 5",484608
228051800,1501098779,26151806,4276203,0,0,511,0,0,"GRAND BLEU VINTAGE","FIPX",36,10,20,3,3,0,"",0
413701140,1501098344,14890400,71236422,1539,0,270,5,0,"HAI SI 1","BVML5",0,150,30,20,12,83,"QUANZHOU",513374
235117432,1501098718,30486597,-61675,3071,1,511,0,0,"ESCAPISM","",0,0,0,0,0,0,"",
710029031,1501098546,-14959652,-27725600,2461,27,0,0,0,"ATLANTA II","",30,5,21,3,3,0,"",
319120900,1501098766,15470754,-48107748,440,1,511,0,0,"FREE SPIRIT","ZGEU2",37,26,10,6,5,0,"",
219000548,1501098803,33509821,7635201,93,42,12,3,6930477,"STORESUND","OZRZ2",52,11,14,4,3,37,"AARHUS",515575
564704000,1501098699,747940,62282250,2080,0,256,1,9516715,"SURIA MAJU","9VBN4",80,75,27,6,10,41,"EBGC SINGAPORE",510814
367531670,1501098752,24422648,-44383252,2590,1,511,0,0,"FDNY SE9","WDG3979",55,4,7,1,2,0,"",0
209116000,1501098667,13618120,68208570,3460,93,346,0,9180906,"TASOS","5BQP4",70,200,25,19,13,127,"MACHONG CHINA",491904
232005941,1501098397,22782113,-410317,1349,0,511,0,0,"TAMARA","MAMU4",37,6,7,3,1,0,"",
431003255,1501098654,20811233,81122257,1605,1,146,5,0,"KAIYO","",90,11,16,1,5,16,"T/R ESCORT",513344
413018050,1501098452,23387265,70653622,538,0,49,5,0,"JIN YOU 3","BTLJ",80,77,17,6,8,43,"XINGANG TIANJIN",461568
219000855,1501098685,34510330,6863285,3443,20,511,0,0,"FN135 CARMICH","XP3605",30,4,12,3,3,0,"",
412355350,1501098678,17950691,73331310,3260,0,227,1,0,"XIN WU  57","BHHY",70,80,24,5,11,60,"BEI LUN",508032
553111768,1501098717,-5656298,88259797,2354,1,128,1,9755488,"BAMU CHIEF","P2V5633",70,38,7,5,5,23,"PORT MORESBY",474240
266442000,1501098809,34587565,7013309,749,140,75,0,7826867,"STENA GOTHICA","SGLH",61,25,146,18,3,48,"GBG-FRF-GBG",513325
228067800,1501098801,28315820,-964724,841,0,16,0,9746906,"VB OURAGAN","FIVA",52,8,22,5,5,50,"",1596
205333890,1501098808,30745656,2650338,2078,0,511,0,147456,"ZINNIA","OT3338",89,65,15,3,6,24,"UENTROP",689216
538003238,1501098478,18690210,73556650,1520,2,244,1,9291418,"THOR","V7PI9",70,194,31,12,21,87,"CNSHA",506432
412675000,1501097163,18403059,73614962,1422,2,226,1,9259757,"DA QING 455","BUSW",80,156,37,23,9,97,"CJK",509248
431001549,1501098603,20709700,81240020,2403,0,243,5,141289,"NISSHOUMARU","JD3093",70,63,13,8,4,40,">JP SBK OFF",508416
257627810,1501098639,38680302,6890163,0,0,511,0,0,"YME","LN 6045",37,9,3,2,2,0,"",
249572000,1501098804,22275960,15137812,3222,3,258,0,9623180,"GEOSAND","9HA4292",37,15,27,7,2,25,"PAROS",512768
235061392,1501098303,30796874,852340,2868,1,511,0,0,"SCARAMOUCHE","",0,0,0,0,0,0,"",
211589800,1501098703,30692272,4095364,2085,119,511,0,0,"NICOLE II","DF5006",80,100,10,6,5,0,"ROTTERDAM",498240
305558000,1501098423,32339300,4695710,180,0,120,1,9483786,"ARABIAN SEA","V2EU6",70,27,156,14,18,74,"ORDERS!!!",465920
258145020,1501098764,39284134,7324225,264,0,511,0,0,"QUEEN ALICE","LK 6392",37,10,5,3,1,0,"",0
